aber die fräu landolt das isch e	ZH
au nìd ass sii angscht ghaa hend aber	LU
det und är het gseit er sig franzoos u ne hei mer	BE
es isch alsoo nöd esoo das miir	ZH
nänäi mini familie ischt mit	ZH
us röimer cho ufezrenne	BE
äinzig de jüngscht brüeder de het	LU
gfüert hät im abweerkampf gäge d franggofaschiste	ZH
daa in tütschland louft braut sich öppis zäme	BE
hät achzehundertachzg land gchäufft bi de schtazioon seebach	ZH
wenn si nid gschaffet heige sig si abgschlage woorde	BE
ja ja sii	BE
das isch e bizeli übertribe formuliert	BS
a dère er isch dän wider i der oschtfront gsii	ZH
d ofizier sind mängisch echli wortkaarg gsii	LU
und o nid rasiere	BE
e ofiziere min maa het seer vil beziig ghaa zu ofizier won er het mǜse moole	BS
brootmäärkli gäge flaischmärkli tuuschet	LU
me hèt e groosse fäldschtächer ghaa wo me die bromil	BS
aber mììr hends also nìd gwǜsst aso	LU
fulesee dasch ou die zit umegsìì oder oder d rii oder oder	BE
je bis die si bis zum üsserschte gange dòò dòò	BS
ich bi deet dure äigendlich	ZH
bäärn jaa ja	BE
het i familie ghaa chind u frou	BE
und schtat das äär	LU
dert isch so des	BE
mini familie uurschprünglich	ZH
zwäiti generaalmobiilmachi	ZH
wo zu ììm gschtande sìì	BS
dä isch esoo läng gsii	BE
landig	BS
in gehobenen baaslerkhraisen aigentlig äs isch fascht e burschõase änge	BS
gha uf e see abe und ganze mõõblõõmassiiv	BE
ineträäge am moorge hend sìch	LU
bis am viereviirzig	ZH
und lingges mit kriiseiniziative das isch vilicht e grossi usenanderse gsi	BS
das ìsch esoo eson e	BS
ganz andersch chrieg gfüert	ZH
uf em latriine wääg wi me seit he ìsch daas gredt woorde he	BE
s brood wìrd langsam knap es chunt nüüt me ine	LU
oder wäge de wägem dirigänt oder soo	BS
chön er nüme lenger waarte	LU
het ds mueti het	BE
dä dä dä vatti ìsch blibe schtoo wien e schtòk	BS
miir händ imene mèèrfamiliehuus gwoont jawol	BS
zwölfi gsii und miin brüeder	ZH
majoor pfischter ìsch das gsìì	BE
oder woo wo de wo ebe de alarm gsìì ìsch häi ìsch häi mir öisi	BS
ùnd die film äbe lezde schããsse mariluiis	LU
und mit de tüütsche hämmer sowisoo nüüt am huet ghaa	ZH
me het ne eifach gseit si mües nach schtülinge witer hä	BE
ziitschrifte gsii us em roote wien	ZH
prifilegiirt gsìì de vatter	BE
esoo en angscht het me ghaa	BS
mitaag am raadio	ZH
und denn bin i no	BS
nazionaalsozialistische	ZH
und dänn hämmer en guetschii überchoo	ZH
das hed mit däm also zu däre begebnis hetti gar nüt positiv bitrait	BS
u de ìsch me ou mitenend ggange mer si den no i	BE
han äienlich seer wenig	ZH
bis zùm korporaau abe	BE
und z bäärn han i ja äbe der eutischt brueder het z bäärn gwoont isch denn scho ghüraate gsii	BE
bis hüt nanig dèè isch nèmmli äine vom schtaalin en uusdruk vom schtaalin	ZH
es isch e schtroosselampe uf däm plaz gsii	BE
het jemand ich waiss nid wäär i mim vatter gsait ich sèl nach nüüägeri gaa	LU
dän seleds es halt sii la	ZH
han i	BS
das ìsch den eso wiit choo aber äär ìsch no glii in die hütte choo und das ìsch schpööter no d gsìì	BS
wo mer nächer ds füür	BE
beebeezee gloset al aabig am aabig bebeze gloset	ZH
won ich schoo mal devoo verzellt ha	ZH
weer nìt soo und sovil chees mit däm häiter müese fertig sìì	BS
das befüürwortet das hät si	ZH
jä	BS
scho älai die tazach vom järlige schiesse	BS
jaa wen allig eppe der	LU
ich bi au inere zionischtische jugendorganisazioon gsii	ZH
und i ha tänkt ja das geit jez ou	BE
ä kraft gege ne frontismus z sii oder so	BS
vom aaben em achti bis am moorgen em eis	BE
hät ois verschoont	ZH
ggupò̃ò̃ hanim scho ggää	BE
ich ha das ich au esoo empfunde	ZH
nenei ja	BE
miine eltere ermöglicht hät	ZH
und sind im laufschrit wider i d kantonemänt zruggfüert woorde	ZH
jä da isch emol der zwang gsi	BS
tüütschland das land vo gööte schiller lessing gsii veschtönd si das hät mich waansinig	ZH
òder im summer dure	LU
jez	BE
und sind beed füüf jaar gsii und beed hend prüelet und pääget und am liebschte nid welle hai	LU
u mir si ja ou nid diräkt a der gränze gsii me isch immer	BE
und dö̀ö̀rt händ si chöne	BS
was wasi ha ghaa aber natüürlech	BE
weenig die bim ainte bì dene dò voore	LU
um d haimet z rette oder mindeschtens gäge psatzer	LU
plaziere au im blindehäim	ZH
u nächer hei si gseit	BE
um	ZH
inhaftiiert woorde wì schweerverbrächer	BE
ùnd dää ìsch bi der	LU
ùnd wèèr hèt unseri aarbetsblèz iignòò	BS
säggs monet im winter wider um	BE
ez wichtigeri sache gsi	BS
veschtönd si aber ggõtre ggöör	ZH
nie	BS
das isch au ez ebe daas	ZH
entschide und seer entschlosse han i gsäit ez wiird ich	ZH
chönnen is ussland sände ùnd empfòò	LU
waarschiinlich vergaast woorden ìsch	BS
und si hei o ds gliiche gseit schlächts ässe	BE
uf di rächt siiten abe	LU
uurschprünglech gha hei	BE
vonsaalis de vonsaalis jo jo	LU
der e gwüsse boode gsìì	BS
die sone mobiilmachig chönd schtööre das	BS
ìch wais nìd was d eutere gschaffed hend	LU
jò die ìsch dòch die het kai hoochschin ghaa vo deet usse	LU
e si si choo ei taag si si choo	BE
bis zu zu sim tood nünzehundertdrüüevierzg	ZH
si glaubi irgendwie nüm an e gerächtikait	LU
bi nacht und nääbel s ìsch ales dunkel gsìì	BS
ùnd bi eerscht nach dr schuel	BS
eine isch vo pümpliz choo eine	BE
also isch am am änd vom weekhaa wär das gsi vo mim letschte weekhaa glaub i	BS
we si scho entschädiget woorde sii aber dasch	BE
das me gege d amerikhaaner z weenig	BS
es hät immer en oberschicht ggää	ZH
und dän hät dèè schofföör gleert und das isch doozmaal ja na eener en sältene pruef gsii	ZH
groossi hoffnig	ZH
was ja nonsens isch me cha ja so öppis	ZH
und i de chuchi isch s aube no ganz glat gsi denn müese abwäsche rüschte e für andere taag	BE
i d innerschwiiz das me dänn oder jaa oder wänn plözlich	ZH
wìn ìch s ämu aaluege hüt nò settigi gsii wo	LU
und die hend doch kai vermöge apsoluit niit ghaa	LU
und nazionalökonomi	BS
den mir si gaar nìd eso grǜschtet gsìì de dasch auues echli	BE
da isch doch de gotlieb dutwiiler choo	ZH
dùezmaal isch es schens hüüsli gsii aber me het sich im weezee isch es tröögli gsii	LU
oder	BE
zum biischpil de gǜbeler di di d gǜbelihütte dòò ìsch jò bekannt ggsìì im ding unde dòò	LU
isch s grücht umeggange tütschland wäärd massiiv uusgrüschtet	BE
nai dò mag mi aigentlich nìt draa erinnere das ìsch	BS
het es da gschwöuti grüschtet gäu	BE
das het kene gäärn wöue	BE
gwüsse doo chöne säge i dären underredig ändi de	ZH
und änedraa isch ebe min vatter	ZH
dò sind die zǜǜg vou	LU
ùùnd den mit em iitrit in s gimnaasium	BS
si sige gflüchtet und	BE
und sii hät das wunderbaar verwalted näi näi	ZH
ja ja ungfäär um zwäievierzig ume	ZH
die sind nattüürli dän uf dène bänkli umeghokt	ZH
munizioon choo	BE
und de ham i mi zu de bewachigstruppe gmäudet	BE
in abgleent hät	ZH
die prozäss die	BS
über schpanischi revoluzion der franz isch de paul gsi gell he	BS
i ha mìr das esoo gluegt zletscht dr soudaat ìsch	BE
jäjoo jäjoo	BS
theaater gsìì den sìcher na jajaa das het mer scho gmerkt	BE
ùnd den sim mìr ufpotte woorde	LU
dasch emol daas und ìch ha s gganz groosse glǜk ghaa	BS
dasch	BE
fǜr i fǜr ufe pscheid uf ir chirche	BE
es e bueb gschlaage oder nie nie nie	BS
wil wil das elterehuus wo si ghaa händ	ZH
ùnd mer het gwǜsst das sind scho flǜchtling	LU
nach em hoochzig es jaar nachher händsesi ämel scho gha	ZH
nach undertzwänz jaar	ZH
wo mer äigendlich verschtande hät	ZH
und di anger nacht han i gad uf d wach müesse	BE
das isch dea auserwäälte häisst	ZH
aber si hei sich immer echli gschämt wäg irne	BE
mee gäge i redüi ufe	BE
al seer guet gganz guet	LU
mer hend öisi ufgaabe ghaa	LU
nai nai	BS
also hüt cha me das scho gaar nüme verschtaa	ZH
das mer gwǜsst hät was dòò gschpilt wiird	LU
dän han ich bilder gsee	ZH
ìch han e seer e schööni	BS
immer mee gmärkt	ZH
hät s käi anderi ghaa also senigi wo nöd aapasserisch gsii sind	ZH
isch gsundhaitlich nimen esoo guet dra	LU
de hets de	BE
äbe z jung bisch und denaa	LU
zigarette het mer teilt öppe	BE
näbed de sozialischische juged han ich dänn	ZH
also de däfetismus isch i öiser schwiizer armee daamals	ZH
hät de bundesraat	ZH
so uurtailt mer haut vilìcht als chind	LU
damit das d schwiz regischtriirt und nume	BE
wädeswiil oder woo i mäint wäädeswiil	BS
aber soo im chliine chräis schtel ich äifach han ich	ZH
i i dem rozloch unne wo mi maa gschaffet het	LU
u das si	BE
und äär hetems zumene bankziis verziiset är het zwaar gsait ich wǜu de kä ziis	LU
das d ängländer dä di verhandlige nu zum schii füered	ZH
u näher het dää vor regruuteschùu u de adjudant chunt u seit was ìsch loos	BE
und min brüeder hät	ZH
mìì ding ggsii aber ìì hami so guet as gangen ìsch hami duregschlage deete	LU
und wider het er prüelet nid schiesse	BE
ùnd choo ìsch s ǜber e chopfhöörer	LU
wider si gschäftshèère gsìì gschäftslüt	BS
dääne als leedige gha haa nìt	BS
das ìsch jo vor vo tüütschland doo nò do het mer nüüt gwǜsst vom hittler	LU
das schtaat hüt no	ZH
die beschte fründe gsìì sii vo mim maa und ììn	BS
d baan hegi gseit si töörfi kener traagbäre	BE
unwilküürlich grad	BE
und si boue in jeedem dorff	BS
und wäme nid gschaffet het het er	BE
mit bini in d muusigschuel gange	BS
wi s im eerschte wäutchrieg	BE
mee häm mìr nìt chöne mache mìr händ nur chöne	BS
erwachse gsì sìì aso nìd erwaggsen aber dòch	BS
aber mììr hättid kämpft defüür und	LU
aber auerdings jude si nümme dinne gsii denn	BE
hooch aagsee gsii im gegesaz zu de ofizier vilich	ZH
es het grücht ghaa mer het	LU
dää isch denn nach schpanie isch verhaftet gsi in	BS
nie het er gmuilet het gsait ja i gots name ander müend òü gaa	LU
die isch	ZH
aber äbe si ja de die wallisser choo	BE
in in form vo määl nò ggää	LU
di alte sind ewäg aber ich bi konschtan	ZH
mir sind dän emal	ZH
uf disentis z disentis ggsìì	LU
und äär natüürli vil früener wo s im entschtaa gsii isch	ZH
de het mer de gluegt das mer jòò kes verschlaage het das wär natüürli	LU
wie sö̀li ieze säge	BE
und het e fründ ghaa und het gsäit zu däm fründ passischmer den uuf gäl zu mim rooseli hets ghäisse	BS
das daa öpper mi z nacht	BE
und do het mer das afach abgschüttlet oder so	BS
nai miir hend sone groosse pflanzbläz ghaa das het üs glänget	LU
also ich bin aso äigentlich	ZH
waarschiinlich äin ärläbnis ghaa wo mich präägt hät s ganzi läbe lang	ZH
ùnd bis z oberscht under d tili ufe	LU
mìt macheschafte vom hittler	BS
si si seer seer guet gschtelt gsìì si häi	BS
die sind ufeme adeggwaate schtand gsìì genäu	BS
das isch dän de gmäindspresidänt gsii vo deet	ZH
ììch han	ZH
nur für schpezielli fäl gsii	ZH
dasch das jaar won iich dän ha mües d prüefig mache bin iich is semeschter änglisch na ggange	ZH
aso si für mììch sinds zwee zwee	LU
mer het zämeghaa daas scho vìl mee	LU
ja sälbveschtäntlich das isch nid	ZH
jaa	ZH
i de kriisen amis wänn s wider händ müse	ZH
häi si no belöichtig ghaa wäiss nìd waas es das er doch no het chö̀ne zäichne und den ìsch	BS
erschtens hèt me aso bis aane pfingschte viirzig hèt me nüüt ghaa	BS
chrìschtlichi grǜnd nììd i ha hööchschtens schiss ghaa weni das haisst	LU
evetuell i han e es git e foti sogar vom auguscht	BS
das mues wider emau en andere nää	BE
das daas uf miich en gueten iidruk hinerlaa hetti	ZH
dänn im sächsedriissgi	ZH
woo hütte unnerhöörti gschäfter häi	BS
er hät dèè isch uuschprünglich ziegeler gsii und mezger gsii	ZH
müesse hälffe schaffe und nächher bìni in d schuel und nächher	BE
ou i de ou i de schùu	BE
s s s änäsreschiim in tütschland aagfange hät sind si ja zwänzgi gsii	ZH
nai nanai nanai	BS
und im sibenedriissgi	ZH
angscht ghaa z vil z säge	LU
aarbäitsloosenunderschtüzig händ müese lange für di sibechöpfig familie	ZH
das isch e maa gsii wi aui andere oo	BE
i chönt d schtel verliere	BS
und mir hend glik ghaa isch immer es basler batelioon isch choo	LU
aber mir hend immer nò kontakt mitne	LU
das meglichscht nid vil gchoschtet het	LU
der toorf ja	BE
wo der hitler zur macht khoo isch	BS
was gaat susch si hend miesse angscht haa	LU
weeniger me het so me hets den ä gwüsst wüsse si	BS
wil aifach das bruefsmilitèèr ìsch sich bewusst woorde	BS
deet bin ich uufgwachse und ganz e schööni juged ghaa	ZH
sìnd dòch esoo schwarzmezger ùnd auues gsii glaub romò̃ò̃ oder det obe	LU
mir hend jaa da hem mir doch vo dem niit gmärkt ich bi us alle wolke ghiit	LU
gönd i d nach gönd nach i s wältschi ezt gönd	ZH
und de dää robèrt wo äbe i de schwiiz e paar jaar i de schteu gsii isch	LU
und die baasler hèère	BS
nach losan in e schteu u det hani zää franke im monet verdienet	BE
aso vir virzeachze mäine sii jeze	BS
und di isch jaa	BE
u doo und das ìsch gsìì	BE
wil er e kain militäärdienscht dùe het	LU
se s ìsch ales beschäide zuegange dòò cha me gaar käi vergliich	BS
sägemer emòl äu	BS
de han ich ai mezger paar e famili dene han ich amig die hend e mezgerei ghaa und e wirtschaft	LU
woo nìd dö̀rffe häim	BS
iggs ö̀ppis ìsch ìsch geng ö̀ppe loos gsìì	BE
nächäär bin ii	BE
händs dän langsam e chli aafange mee nö̀ö̀chberle	ZH
wo schpö̀ö̀ter underofiziir woorden isch dèè naazibrüeder	ZH
häi mir chönen äggsischtiere mir häi chöne döört woone	BS
ùnd das ìsch guet gange wider	LU
nach baasel gfaare mi maa	BS
das isch nach em chrieg gsii ùnd im maa si mueter	LU
aabouschlacht gsìì jawol	LU
seer und das heimer aus geng gseit das heigemer üsem generaal z verdanke	BE
bèèrn obe der änglisch de änglische gsantschaft	ZH
das ist jezt der ufbruch zur revoluzionäre gangart	BS
mìr weerid üüs s redüi dò oben ùnd	LU
i polittisch einnglech i i auune teile fasch echlii tünkt mi so	BE
jaa also ich wäiss dass	ZH
s ìsch aifecht e wuet ùnd es ùnverschtäntnis gsii	LU
värschtaubte zirggl also rab priswääg und khonsorte	BS
soldaate und mit de schwiizer	BS
ja näi si händ en gaarte ghaa und miir händ äifach nuur zässe ghaa was im gaarte gsii isch	ZH
und i bi nächer schöön voor das chrüz gschtange damit si mi nid gsee	BE
wäärdi ooni wiiteres waarnig gschosse	BE
und mer häi es seer seer das het öis bäidne unngläublich ghulffe	BS
ùnd beschtimti aaforderige gschtelt an die	BS
und die baar wo i d schwiiz choo sind die sind daa schigganiert woorde	ZH
im sibenezwänzgi also das isch	ZH
u de heimer de ou soudaate ghaa de hani de mit dene geng müesse	BE
so guet as möglech abgschììrmt	LU
mini mueter hät das amig also	ZH
mi hei daa es zäut ghaa	BE
aso khaine mit	BS
also drunder isch ä eben ä de molotoff gsii	ZH
hät die de ganz groossi fèèler gmacht das die	ZH
si häi ame ich ha daas erfaare das si mim maa gsäit häi dä dèèt lieber schaffe	BS
het sächs jaar schuel miesse mee nid	LU
jaa wil irgend en brief isch daa	ZH
das ìsch waarschinlech ìsch es gsii	LU
aber säli zit ìsch das wiirgglìch e vergee gsì	BS
me sii viu si lengeri ziit deert gsii hä	BE
du die reded gräuehaft die spraach wo die reded aso daa füül ich mich soo nöd wool miir händ dihäimen aifach e en aaständigi spraach ghaa oder	ZH
jajaa im im	BE
vo dene föiftuusig sind viertuusigföifhundert komunischte gsii s ander	ZH
jo gar khai jo ebe vierevierzg ja ja	BS
son e chliine näbelräge ja	BE
isch ich mues schtudiere	LU
git doch käi chrieg mee	ZH
die hend miesse d schwiiz verlaa sind zwee nätti schriiner gsii	LU
mir si eigenlech guet dürechoo aso hunger het nie öppert müesse haa aber	BE
dää gusäng vo mim schwigervatter isch dùe òü nimme jung gsii	LU
an der essaa	BS
wì dìe mit de schii mäldelöifferi gmacht het	LU
schtolz gfüült mer sìnd jò ùnd es het de lüüt ggää di sìnd zu üüs	LU
wo me sich hüt nüme cha tröimen eso landschaftlich	ZH
und daa sind doch ofizier tüütschi	LU
und isch innert chürzischter ziit gschtoorbe	ZH
hem miir nìd gwǜsst	BE
si händ in ja na gschikt	ZH
jaa äigentlich han i käi konkreeti erläbnis	ZH
isch das ales	ZH
ùnd den ìsch er wider uufpouet woorde do simmer wider deet hìì choo	LU
de döt het är	BS
zu de	BS
daas wo eim am meitschte het beschäfftiget	BE
mini eltere händ sich	ZH
immer glük gha das han ich im hani ja scho	ZH
wiisige wo me ghaa het het me die chönne aanää	BE
und ich bi scho seer früe	ZH
und dert hei si nächer o lüt ghaa	BE
das isch do öppe nünzehundertviirzg gsii	BE
ame debie ghaa mezger oder oder viu pure	BE
di hei gseit der hitler sig umchoo und de han i dene	BE
und de die häi den bi öis gwoont und dehäi kwaasi	BS
dòsch immer grad de ganzi zuug draachoo nìt	BS
miir müend die vertäidige gäge de di tütsche faschischte	ZH
aanää und de hei mer dene daas gseit	BE
u nächher	BE
si häi mhh vìlìcht doch angscht ghaa sich z üssere wüsse si über e chrieg	BS
es sind mäischtens imer groiel bilder gsii	ZH
jò viir chìnd nòchhär füfi	LU
nai halt dasch schpö̀ö̀ter gsìì schpö̀ö̀ter haalt haalt	LU
under däre rassediskriminierig	ZH
das ìsch also eson e sonderreeglig gsì	BS
z houtsächlich infanteriiwaffe	BE
er luegi für d für d lüt das si aarbet hend und das ìsch scho es pluss ggsìì wo merem wo merem	LU
wohäär händ denn sii di grücht erfaare	BE
das	LU
und ooni verpflegig nume was si ungerwägs irgenwi oo chönne ergattere	BE
ùnd die sìnd vo de beschte schüelerinne gsi	LU
und ischt hät nachdäm sii wider äinigermaasse uf de bäi gsìì ìsch	ZH
jude i irer jugend	ZH
dort maschiinengeweere hindeldraaben	BE
das bìni dò bìni grad uf de milidäärzentraale ggsìì z lùzäärn	LU
ìsch er choo er het emol in äim brief häimgschrììbe an d mueter und die mueter und de vatter si nie tuzt woorde	BS
nachtalarm ghaa wüsse sii dr alarm wens alarm gee het het si müese uuslööse oder soo	BS
ggsìì wäär gägenenand oder esoo das het mer nìd känt aifacht ou e gwüsse	LU
jä das ìsch gsìì	BS
as es nìd het dörffe mìtmache	LU
mini grooseltere	ZH
aber waas was die mitgmacht hend und ne simmer	LU
iich dän soo poliitisch	ZH
hend si en abschluss gmacht	ZH
jä die häi zum täil gschafft jä	BS
mi si auso vo dütschland abhängig und	BE
ìsch äifacht den nìd ggange	BS
ùnd em versaage vo den ängländer nìt ùnd aso main das isch mer nòtürlich seer gelöiffig nò nìt	BS
also me händ scho en blaue saal ghaa und en roote	ZH
dä vo schüpfe u dä vo nöikirch	BE
äär het aso nüüt ggsait vom vom hittler wider	LU
wi sö̀li säge echli lokerer gsìì als als d tüütschwiizer die hei so es bìzli	BE
hèt er gsäit göng er dört und dört und dört aane go moole	BS
äär mues milch haa	BS
hets ächt in wenge	BE
das mììr e huuffe lüüt dòò inne hend	LU
schwiiteragee	BS
und de het er de viu öppe verzeut vo däm da	BE
si händ zwaar natürch äu gwǜsst wen d schwiizer patrulije verbii gsì ìsch nìt	BS
die händ me hät doo ja das woort schwaabe pruucht mer hät nöd naazi gsäit oder	ZH
d hauptuussaag	ZH
er sig früecher o bir gränzwach gsii	BE
hät daas würklich chöne	ZH
plö̀zlech chunt d serwiertochder z schpringen ùnd sèit ir münd soffort dòò wägg	LU
das är kattolisch isch und zwaar seer religiöös kattolisch	ZH
einisch bin i gad i dienscht und ungerwägs	BE
unfauversicherig	BE
simmer vom sibenesächzgi	ZH
näi ich bi natüürlich nur uf em fäld gsii gäled si	ZH
das ich	ZH
i dänke ez er abschnit frei	BE
bis denn d titoreschim	BS
iri mueter het si mitgno i d so alti komoode und alti schränkli und mi mueter het ja no tracht trait	LU
bis nach gälterchinde und in jeeder ortschaft häi mir müese aahalte vor de barikaade	BS
hauptdenunziant	ZH
nei vieredriisg	BE
worum ìsch das esoo gsìì	LU
mängisch echli härt aber jè isch ggange	LU
u nächer öppe	BE
hät dän äifach wider	ZH
das häisst si händ sich eener abgwändet vo de religioon	ZH
i das blindehäim go schaffe	ZH
jò jòò	LU
wäärend moonate nìt obwool er immer in der geegend gsìì ìsch aso	BS
s het nìd meer gee s e gwüssis ggwantum hets scho gee	BS
sind ìmmer wìder choo	LU
fascht wie glèèmt gsii isch	ZH
hät min vatter bim mittagässen emal gsäit er heb en schrekliche träum ghaa hüt znacht	ZH
jò wǜl tailwiis sìnd äbe d schuelzimmer au vo de soldaate psezt gsii	LU
ùnd guet das	LU
und soo het men enand òü wider gsee nach fascht är isch do zwänzgi gsii	LU
und und dän	ZH
zhinderscht d fròü han ich de devoore	LU
de hetmer no wider e schtärnswuet uberchoo	LU
u det um die sanktphoulskatedraale ume ìsch aus	BE
a de chriegstechnischen abteilig schike	BE
joo und vor alem der verluscht vom gäld gäle si d	BS
näär zwüsche gränze und zeie chönne und da seit die si müesi use	BE
und ha dänn chöne und wele	ZH
u das ììmmer wider ììmmer wider ìm	BE
trozkismus und anarchismus zuegwändet hed oder so	BS
deete verbrüederet	ZH
pronõssiert no sozialistisch gsii isch und ebe	ZH
oond denn isch no der tornischter untersuecht worden und was alles he	BS
wie gseit nächäär i weiss eigentlech do nüm mee	BE
näi vo de allgemäine bevölkerig aber au vo de jüdische mus es säge	ZH
mini ganz energii nur no	ZH
und das hät	ZH
mi händ das ässe ghaa wommer	ZH
i auso im militäär i gfangeschaft choo nach dütschland	BE
hm	BS
haani dr mues luege öbi de skizeblok ha	BS
er heig sin ganze loo mit schläkereie	ZH
wie heisne aube gseit fröntler heisne aube gseit die hei es lokaau ghaa z interlake det sii si aube zämechoo	BE
oberbehöörde	ZH
eerschtens scho vo dr ofiziirsschuel oder von	BS
mììr hend d soldaate laid tòò	LU
absoluut integriert woorden i	ZH
si di inne ghoket am bord a de gränze noo	BE
oder s roti hemmli dreiedrissg und vieredrissg ame weekhaa	BS
also mit em brüeder de brüeder ìsch zwöi joor èlter gsìì als ììch u mir häi es wunderbaars verheltnis ghaa	BS
u näär isch das paar mau so ggange	BE
dass si	BE
nid das isch	BE
loon het me	BE
wänn de chrieg färtig isch das het ich begrüesst	ZH
normaau de het mer wie s geit i de regruuteschùu sibezää	BE
espee dasch isch e gemainschaft aigentli gsi	BS
en kanoneschplitter oder ich wäiss nöd	ZH
und schwainerei mir gegenüber	BS
und da isch immer ds eerschte hä	BE
ìsch aso nìd esoo as wür mer hǜt	LU
u de het me	BE
schpanische sozialischische juged woo groossi	ZH
i glaub i ha	BS
i de signum z walisele	ZH
glii nach em ändi vom chrieg ìsch si vom raadio in düütschland	BS
körperlich käin rììs gsii	ZH
und jez ghööred miir am raadio	ZH
me het gschpǜǜrt	BS
bi de aliirte uf uf al fel	BE
zwöihundert ghaa zwöihundertzää franke	BE
nätti sseer nätti ich ha die fasch nie gsee	LU
also wie jez no	BS
zwüsche schüpf wiegischtoorf	BE
gäled lüt es het daa viu pure ghaa wo na hei land müesse gää	BE
ùnd si het nìd vil dö̀rffe verzelle aber dòch	LU
was me so bruucht	BS
aber nächäär bin i mit der sach noch nid sicher gsii	BE
je einnglech aus ds ds sd hie gseet men öppis daa het men öppis gsee u	BE
was di befeelsbewäigerig gsi isch dass	ZH
di schtudänte	LU
vierte schtok	ZH
i frankriich sich uusbilde laa als puur	ZH
das belgie wider seer schnäll chriegschauplaz wiird wi im eerschte wältchrieg	ZH
si hend scho immer gsait s git chrieg und de	LU
ason e chlooschterbrueder wo us ööschtriich het müesse flüchte	BE
jaa de di eutischte isch scho furt gsii dasch	BE
und de ìsch dää profässer won ììch ghaa ha ìch waiss nò guet won er im hèrpscht choo ìscht	LU
ùnd di viirt di füft	LU
und hät mit ire seer langi unterredige haa	ZH
das ìsch natüürlech au d freihaitsmusig gsii	LU
aaschliessend e samajardin	BS
ussländer aaschteui wo si weniger loon müesse gää hä	BE
seer e gueti erzieig chöne läischte für iri zwäi chinde	ZH
angerhaubs i mii	BE
ne het er im ich waiss nid fiif sächstuusig franke ggää	LU
bi de üebige jòò	LU
de mädi	BE
mit underbrüch wo feschtgläit si in miine züügniss	BS
wenn si e verdäächtig bewegig machi oder e fluechtversuech	BE
verzelt händs es schoo dän hät das bèèrn	ZH
u deet ìsch eine gsìì de het d regrutteschùu gmacht u ìsch am baanhoof duregloffe u	BE
vaaterland und und der generaal het e luggsus	BS
wän ùnd aaber gää wie hütte wo	BS
jaa das isch de grooss gfiiret woorde wän isch ez das as gsii	LU
i ha ne vilicht scho gsäit gha s erschti schtuudiokhino wo s gää hed in dr wält e chlais khinööli	BS
das isch en nootweerakt	ZH
de isch ou d tabäue drin gsii wo si für waffe hei sowiit s bekant isch	BE
s het e ziit ggää ùnd grad nòch em chrieg	LU
absoluut nööd	ZH
ou wagner	LU
fǜrne schpìnner iiträtte fürne schlächte maa	LU
ich wäiss das sind natürli doo ich han zürifründ ghaa ich han	ZH
ììch sowisoo als fräu haa	BS
wommer inegluegt hend und gschtunke hets	LU
jaa am namitaag isch mer nächer noo auso nach muteljee bi murte	BE
gäge de hitler und au fürchterlichi opfer	ZH
im joor vierzig ainevierzig glaubi he	BS
i dem aauter nimt mer esoo vil uf	LU
hät er miich zeerscht	ZH
goge	ZH
das isch als folg vo däm wonene verzelt han	ZH
s mueti mit mit	BE
drufhii schafft	ZH
vilicht öppe vier ghaa vo de ganze klass	ZH
dò hämer sone schtrooffaagzioon gha	BS
hani gnòò	LU
aaber	BS
klaar ìsch d schwiizer uniform òni s tuech vo den ofiziir ìsch	LU
si sind de scho chli zum grebschten uis gsii chindergaarte	LU
i sinere chranketsziit de raadio	ZH
und und ha gsäit zum vatti bi a	BS
der umschwung isch dänn wäge schpanie choo	ZH
und d haltig vo de schwiiz won ich naach wi voor würdi säge das e meerhäit vo de bevölkerig	ZH
weme dooschtoot und nìd wäiss was me mues säägen und was me mues hälffen oder soo s ìsch jo ganz e psundrige	BS
jòò si hend mìr daas hend irgend	LU
das das ìsch das die angscht ìsch aso scho doo gsìì	BS
wäni hǜt tänke wie die schuuted an aune oorte hets böimigi schpiupläz chöi u mir hei so im wäudli hemer de müesse chli	BE
und immer mee het me isch me überzügt gsi das geit ufene chrieg zue	BE
u nächäär si mer glii verleit woorde	BE
aine naamens hittler dehinder schteggt	BS
dert het s mer eigenlech guet gfaue	BE
ùnd de zeerscht het de puur sälber ùnd de nò öpper ùnd mìr sìnd den di drìtte gsii	LU
mììr sìnd nò frei es ìsch wì mìr sìnd dòch chlii	LU
da isch de schpanischi bürgerkhrieg hed denn scho si	BS
das isch esoo isch das isch das pout woorde	ZH
e beschlaagnaam is protokou und er überchöm e kopii dervoo	BE
und der isch òü zur chilen uis und hinder is nachen und wommer is huis ine sind isch er is nachecho glüüte und gsait gäl du bisch mi schwöschter	LU
die jùdeverfolgig	BE
het mer e befääl duregää ùnd s ìsch flüügeralarm ggsìì	LU
für siich säuber z soorge	BE
und s hets vom uufer uus händ si ghöört das äär hhuuhuhh	LU
eso fiin wunderbaar gschaffet	BE
die soudaate vom schtäärne si de cho	BE
wäg de tailwis doch seer miniime razioone	BS
da hei mer bimene	BE
verzel ich ììne no dervoo	BS
ìsch es halt wider dur s wachstum ìsch das halt wider	LU
auso deserdöör	BE
vil vil jä	BS
jaa doo isch	LU
hät mini grosmueter aso d mueter von miner mueter gsäit	ZH
het gwüsst mir häi e buurhoof buurelüüt	BS
dasch schpööter händ sich ali zäme langsaam aber sicher	ZH
