de hends mer nò anderi gää de bluetdrùk ìsch ou z hööch	LU
und immer mee hei d lüüt aafa flueche	BE
nenei einnglech nììd	BE
u näär isch s wiiterggange	BE
damìts nìd grad draachoo wäärid aber di wäärid de usechoo	LU
sälber	ZH
und unger dene schtrüücher isch s fiischter gsii	BE
und i ha sälber gchochet	BE
bin ich unterem in däm sinn militärische drugg gsi	BS
da isch de name vo mine veschtorbene frau	ZH
ganz genau rächtlich wäiss i das isch emaal äin grund gsii	ZH
den mìr hend müsse vo de suuwa uus	LU
bewoorben um en imigreischenwiisum	BS
im schportspalascht bin i gsi	BS
äär dur e profässer	BS
und eine de hei mer zwee di hei ramseier gheisse	BE
om d mamen ume om mimi mueter ume das isch miis	ZH
eener es bizeli	ZH
hätti daas nid akzeptiirt	BE
chrankekasse zum biischpil d escherwiisschrankekasse	ZH
mit de famiilie mit der frou u	BE
er hät nöd vil verzelt vo dèm chrieg er hät nur immer gsäit s tö̀ö̀rf ggaar nie mee chrieg gèè	ZH
und de het er das züüg aagluegt ner het er gseit jaa	BE
däsch natürch vol abgfaaren uf saine döitschen schtudènthen nìt	BS
aber im andere im originaau si s auso	BE
im novämber zwaiedrissg wär ich scho	BS
ich ha das weniger affektiv ufgno die sache	BS
u üüs het niemer öppis gseit wo hùndertzwänzg	BE
gopfridschtùz wie jo wiä chunt ou daas nò use	LU
ùnd die vo riiga sìnd plobe	LU
und äär het sövǜu wie chli voorabaiter gschpilt und drii seen hend schriiner glèèrt und die sind den al no i de lèèr gsii	LU
und ha se mitgnoo uf e poschte und dört	BE
ìsch asoo	LU
mäiteli	BS
wil die jo häi dört mǜse uf irgend en aart	BS
es ìsch nüüt gredt woorde mitenander mir hei nie ììrgendwie	BE
wì mer mìt weenig gliich guet cha chòche	LU
daas won i näär do drin gschribe han i näär dert abgschribe	BE
si sind übrigens ä bi de geburt	ZH
und dänn hämmer i de	ZH
und und das ìsch het het aagfange und das ìsch e gwüssi ziit gaar nid lang gange	BS
doo scho ghöört vo konzentrazioonslaager	LU
nüünedrissig jä und den ìsch derno schoo	BS
und presidänt vo de proo juwentuute vo de schwiiz	ZH
und dän hät min vatter gsäit jèè das gläub ich nööd	ZH
und die rekruite die hend das ja ganz leschèèr sind die gsii die hend	LU
und der eutischt brueder isch gad i de leer gsii	BE
dass glingt nìt das eggsperimänt	BS
het mer di ganzi nattuur ggsee erwachen im früelig ùnd im summer ùnd im hèrpscht	LU
im pruef ggsìì ainen ìsch wagner	LU
hät häts wäär dää schtìmrizechrampf glö glööst aber das het äär nattüürli nìd gwǜsst	LU
wo mìr in dr umgääbig bischpilswiis händ chöne hälffe dasch nìt ǜǜberal mööglìch gsì aber ich mag mi erinnere bì emòl ufeme boschte gsì	BS
sider si de die mit em furgõõ choo u näär hei se ne uufglade und hei ne när abeproocht	BE
ùnd das ìsch aso e schlächti zit gsii ùnd das hèt sich jez natürch uusgwììrggt	BS
daa zale es koscht so und so vil und die wo nöd chönd zale	ZH
oond hed do si seer egoischtische interessante läbenswääg het är gmacht gha sit zää joor	BS
ha müse	ZH
mit mit	BS
noorwèège	ZH
di voorschrifte hei immer wider echli ggänderet	BE
susch seer guet mol mer hènd aso	LU
unseri gschlächtsorgan hämer i sand gschtröit oder so	BS
die	ZH
das sind scho anderi gsii wo sìch daa nachegmacht hend	LU
und ich mag ich mag mich erinnere	ZH
und dee het der der fäldwaibel gsait si haiged en underofizier	LU
drum isch ja ganz klaar gsii das mir	ZH
äbe si siged gflüchtet	BE
d pflääg	LU
si gsìì ou wo gschuutet hei mit üüs	BE
sibeze achze jäärig	LU
naagää vo de schwiizer behöörde	ZH
u de het mer die müesse schteuue	BE
und d d wächsulouftreeger	BE
ha s tänkmaal vom	ZH
irgendwie de vatter vilicht maler gsìì oder de anger schlosser gsìì u	BE
imene zouhuus gwoont	BE
mit de beschlaag a chopf tööt	LU
ich wais nid eppis defüür oder degäge	LU
si scho so boue woorde das me	BS
und gwanderet	BS
ja mir hend immer kontakt aso d famili mir hend troz allem	LU
und de het er amig gschpaart het sich gsait me het sich nie es möschtli	LU
gaar nüüt	BE
und ich ärinnere miich no	ZH
vo däm georg trotmann	ZH
i ha immer	BE
eer het der mueter gseit er mües nach pariis e wuche	BE
miir üüs i de schwiiz sicher gfüült	BE
d finlandiaa we imne gwǜssne sin oder	LU
laider hämmer khai bezijig me mitenander äär isch	BS
piloote häm mììr aso	BS
nìt nuur in miiner generazioon sondern äu jüngeri	BS
ich bin sozialisische juged aber	ZH
gsinigskundgäbig gsii ich wet iiträtte nid waar	ZH
ich mues sägen alsoo	ZH
s giit nüüt anders er mues fuurt ooder	BS
u nächhär irgendwie heimers da z stand praacht dasmer hei chö̀nne gaa	BE
aso hüt wüürd me säge er isch en softi	ZH
chliini löön und de wenig aarbet	LU
die riiche liit gend ez den mit em gäld echlii echlii uise	LU
us	BE
läidwese folgendes säge	ZH
am aafang aagfaa vo üser familie vo gebuurt und aus	BE
dee wäret de ziit wo sii ais hani chenne im huis abgää	LU
und als folg vo däm abesiiniechrieg	ZH
nid händ wele iiwürke uf poole	ZH
jòò jawol	LU
u gäu do si de die	BE
mäinsch chan ich immer no schuel gää	ZH
gflǜchtet häi i d innerschwiiz	BS
je ds einzige wo wo mir wo mir hei ghaa si	BE
das händ d poole verwäigeret	ZH
u u bi viune bini tiptop	BE
ich ha der ich ha vil tue fir frendi liit gflikt	LU
süsch heig si nid einzeln döörfe goo	BE
dä daa wird ich soorge	ZH
e teil vo der armee	BE
wo schpööter de im aktiivdienscht	BE
s isch nach em chrieg soo gsii weme de nit grad güet zalt het het me de niit ubercho	LU
dasch öppis anders ggsìì wie de wili de wili isch echli tüütschfrüntlech ggsìì de gisò̃ò̃ dää het	LU
haut mit der petrooulampe no miesse goo	BE
aber nie schpontaan ùnd si hend au weenig glachet	LU
mir si ja meischtens im oberland gsìì im dienscht u	BE
magaziiner	LU
das hät überhäupt nöd	ZH
und das het natiirlech de risegrooss intressiirt	BE
am aafang dasch au esoo öppis oder wo erwäänenswert isch	ZH
we sii wie si unrueg sìì	BS
mit deene döm mìr hütte nòò verkheere ùnd	BS
bin immer de de füerer rächts gsii	ZH
wil die russische khämpfer sind jo waansinigi khämpfer gsì	BS
das mer öppis het chönne mache	LU
alli wäärde iigschrììbe in d armee	BS
und si si grad unger s grooss han i gsee peewee do uf em rügge	BE
daas ìsch daas jo	BE
verwantschaft vo vatterssiite	ZH
ja d maitschi sind scho wäret em chrieg ja choo aber	LU
het er aube gseit soo was isch loos loos schaffe	BE
also äifach für en anderi	ZH
dass das ìsch wì wì s biichtghaimnis gsii das sait mer aifacht nììd	LU
me hät äifach nöd dadrüber gredt es isch totaal verschwige woorde	ZH
han ìch e toorte vo dehai bechoo	BS
aus aus eggsportiirt het	BE
nai mìr hend keis auto ghaa	LU
das wort dienschtverwaigerig han ich damals	BS
bis er bis mer do em eim wo pfarer gschtudiert het	BE
er isch schpö̀ö̀ter alkohooliker woorde	ZH
wäge dem hanis einnglech gschrìbe	BE
aktiiv nid nid in nid i die	ZH
jèè dasch	BE
jeedes jeedi ortschaft	BS
är haig mich doch gfraagt wär tuet derhaime luege hani gsait de soon isch	LU
und soo hämmer dänn d mieti	ZH
di religjööse färtig mäine wi mi	ZH
mh mh	BS
uissenuufe iises hiisli schtaat ez nimme uissenuufen e schtäge gsii und de hend sii de schlüssel ghaa	LU
das han i aber wider vo mim bekante ghöört vom röbi risler	ZH
aber ich ha mìì	BS
nid angscht aber reschpekt ich mäine fü mich isch	ZH
sägemer emol für d armee ha chöne iiseze	BS
iirüke wiu är	BE
e waansinigs eläbnis ghaa	ZH
das me sich sälber i d hööchi cha lüpfe	BS
durch daas häm mìr natürlìch scho gwüst	BS
jo das han ich do das han ich döt scho gwüsst	BS
wen ainen aarbetsloos wììrd das er sèit ìch wot im prueff wiiterschaffe he	LU
wen d eltere das milchabonamò̃ò̃ glööst händ nìt	BS
wüss si mit filosofii han ich mi noni so schtark	BS
immer seer es guets verhäutnis heimer ghaa	BE
di zwoo daame doo si müed gsi nen e e schtueu	BE
jèè nai dòsch nìd vil verzelt woorde i wäiss nìd si häi ali angscht ghaa	BS
schpeziell wo mer schpööter nacher is redwii sind	ZH
lill überegfaare mit em weloo	ZH
armeepolizei und armeejuschtiiz die händ violetti patte	ZH
aso esoo öppis isch echli schpööter choo	ZH
er hät sich i käinere wiis i de öffentlichkäit zur verfüegig gschtelt	ZH
bürgerliche	ZH
zu dä muäter ggsait gha d muäter hät mir das immr verzellt	LU
die ainte sìnd de hüt mus me säge tùmmerwiis wiiter nòch frankriich	LU
und i bi nächer mit ine	BE
mit ììm zääme	BS
dr bootschafter hèt mööglìchkhait ghaa dò sich in schwiizerischi milithèèraaglegehaiten iizschalte	BS
dasch glii vo aafang aa ainglich gsìì	BS
bin ich abholt gsi in jedere form he	BS
ich hanen ja ich hanen ja äu ghöört am raadio	ZH
i gloube isch da drin wenn si s gseit hei	BE
i dr willa i dr willa kranz dasch e schö̀ö̀n schö̀ö̀ns huus	BE
da sind jo dänn au faggtä gsi	BS
aso in der turnhale zum bischpil in gälterchinde	BS
me het käi beziejig den ghaa mee zuu zu usser usser	BS
und mir sind uif das dachau gfaare jessesgot	LU
jo als zwanzigjörige jüngling	BS
seggsuel beleschtiget hät	ZH
hèt die kholeggtiifschuld hèt men aagnoo	BS
seer seer guet aber äär het derno müesse	BS
jede het eifacht jede abschnit het e nummere ghaa	BE
und deen mit füüf jaare sim mir nach schtans cho	LU
grooss afa probaganda damit gmacht si het e	BS
aber isch denn e wichtigä maa worde	BS
e paar monet oder e paar wuche do hend dörffe choo	LU
ìch bì irgendwie immer e chlii en kämpferische gaischt gsii	LU
und und hät jede jedi aarbet gmacht wo aagfalen isch	ZH
zueche si hei mi nid gsee und ha sen aaprüelet u aaghaute	BE
woo äigentlich hetti schpö̀ö̀ter möse devoo hetti möse gäuläiter wèèrde	ZH
pischte ìsch jò nìt lang gnueg gsìì für die schwääre maschììne	BS
ja mi het eifach so ds gfüüu ghaa	BE
da han i pressiirt am moorge bi s säuber go hole de wenn er gseit het	BE
das isch mitere seilbaan	BE
zimli lang voorbereitet druuf	BE
miini reakzioon won ich hüt no wo	ZH
e majoor pfischter das het das ìsch dasch aber wäret em chrieg gsìì	BE
und das äär natüürli au käi schtell me gfunde hät und dänn hät möse	ZH
aber ich mues säge mi maa wen er het wider miesse iiruke er het nie nie nie isch er	LU
tualette het mer löcher poue mitemne prügel drǜber he	BE
er ìsch gschtande natürlìch au	LU
mir sind ja zum glük verschoont plibe und wemmer òü echli ängi	LU
as nuun aso gwüssi zaaraadfrèèsmaschine	ZH
wo ganz bewusst aagschtelt isch um der ander kabutzmache	ZH
das isch aso en tüüfschlaag gsii win iich i mim ganze	ZH
gäl wen nüüt ìsch loos gsìì niemer nüüt	BE
ìsch vom wälschlant in die bangg in baasel khoo	BS
dä chönt ä maal leerer wäärde	ZH
für öis ìsch d eltere	LU
si si aube choo	BE
mir häi aber interessanti theeme ghaa scho	BS
han i se abgfüert und da isch s natiirlech richtung trasedinge	BE
mir hend jò öpfel ghaa im garte ùnd bììren ùnd soo	LU
wänn iich amel lise	ZH
damals isch ja äi kriise nach der andere gsii in dütschland	ZH
ich ha also khai glaube druss gmacht emol khä glaubä	BS
die seled uf d wach	ZH
in es anders hiisli dure und det het er zää jaar uf de maschine gschaffet oni haizig	LU
das si esoo chlii wie söli säge	BE
ìsch ruuch ùnd nüüt gsii	LU
wo me gmeint het jez chönd s de loosgoo u nächer	BE
wen si ghöört hend vo de di waisse roose	LU
der meischter gsii und zwee leerbuebe	BE
wen ich de ainisch urlòüb ha mues ich halt de go wiitersch mache s gaat en andere wo nid mues i s milidäär	LU
und das isch dä emiil kägi also dä	ZH
geit wenn öpper umeglüffen isch	BE
under em gäld ìsch ggsìì am oobe	LU
was do z gänf aus passirt isch	BE
ùnd das häm miir nìt vertrait das hèt	BS
und näbe däm ìsch äär überal büürge gsìì	BS
het äär müese das die wiihandlig übernee	BS
büro gsìì aus armeebüro gsìì	BE
ja me hät das natülich au erfaare durch d prässe	ZH
gescht für i für i d gaschtschtube ìsch ìsch das nìd grad viu gsìì	BE
säuber gmacht ha mit paarne usnaame	BE
gegenǜber dene phanzer nìt wo phoolen ǜberrolt hèt nìt	BS
und me mir häi	BS
d bewegig in dr schwiiz he	BS
nai de het mii maa no miesse d maischterprüffig mache mit vierzge	LU
aber näi da mag ich mich nöd ärinnere	ZH
mìtgsunge hend si nie das begriif ìch jò oder ruò̃ò̃ ùnd die schtet	LU
chönne es büechli choufe und de het di aui	BE
bis iez	LU
när bìni ǜbere u u das ìsch der grung gsìì	BE
zum biischpiu roucherwaarsache liin	BE
ùnd ais ìsch hüt nò z lùzäärn	LU
und mi sind i uurdorf gsii wi gsäit	ZH
jòjòò jòjòò mi schwöschter ìsch es jòòr elter gsii	LU
und so isch s gaas ggange u nächäär	BE
d ding verträtte	ZH
waarschiinlech unden ine deete nìd das ìsch jò deete dò	LU
er het	BE
deet gsii sind i de roote falke	ZH
und zwaar wäg sinere schuelreform wäg sine komunaale wonigsboute sind ja berüemt gsii karl marggshoof und so wiiter	ZH
so isch die tendenz gsii	ZH
wes aube alaarm het ggää	BE
si isch ja scho driissgi gsii aso scho für die säb ziit isch das ebe scho gsii	ZH
nid chönne phaute und di si näär aus ussländer behandlet woorde	BE
aber si hend mer hend de òü schpeeter daa nach em chrieg hem mir	LU
aber ou was in dütschland geit	BE
militäärisch zum bischpil hööchschteend gsìì sii wo	BS
inegwandere	BS
dänn hät de leerer gfrööget wär cha ez dä betraag	ZH
eerschte klass aa im summer hei mer	BE
hööchschtens no die gfaar we si hätte wöuue abchǜǜrze fǜr	BE
han ich d famili immer chenne zämehaa	LU
aso as was gee het an	BS
ùnd mer hend vil au d nòòchrichte glòsst	LU
vo däne lüt do	BS
ja me sind gsii aber ich ha käi ärinnerige	ZH
nachdäm was passiert isch und èèr	ZH
oder mer het mer het	LU
isch en apsolutti kattaschtrooffe	ZH
das äär daarf do duure goo und den isch en alarm gsìì	BS
oder legge si ire sè̃è̃türò̃ò̃ rìchtig aa	BS
ich het dass nid chöne	ZH
wäme ez den de patrulie marsch hät gmacht u umechoo wäär u	BE
läbesmittelgupòn überchoo	LU
u nächer oo chuurz druuf han i s oo	BE
de isch me haut wider zrügg und het ne schnäu zrüggtoo	BE
deheim sis auso ou we d frou erzeut	BE
und den hets doo eleganti lüt debii ghaa wüsse si die phoole sowisoo	BS
trinker jaa das hät s früener vil ggää	ZH
i ich ch jaa si hät das no uufbewaart voo	ZH
guet alles het mer nattüürlech ìscht	LU
bin aber nöd uufgnoo woorde	ZH
ìrgendwie ùnd den	LU
bin nachäär	ZH
und ali ofiziir vor alem ali flüügerofiziir sind tüütschfrüntlich iigschtelt	ZH
und da hei mer no referänze müessen aagää und da han i	BE
im glaub i	BS
und daas us em aktivdienscht han i us em angere buech abgschribe	BE
in gwǜsse schtaate wìrd das rigeroos dùùrezooge nìt	BS
soldaate sii und müend di schwiizerisch di bürgelich	ZH
iivernaa wa mit miner schweschter was jèè was was mache si mit deene	BS
hets ja nìd ggää u mer hei ou nach em chrieg immer	BE
und döt womer emol	BS
in der hülffdeschanz ìsch e hütte gsìì für d soldaate wo döörte gsìì si wil e bunker poue woorden ìsch döört taag und nacht	BS
wobi di di het jò nüt defüür chönne	LU
die ärztin he wo dreimol s exame hed möse mache hm	BS
glaub i am tag vom progom	BS
das isch allwäg en	ZH
hät er das nid gwüsst ich han im no mit guetem	ZH
üse kwartiir bezoge	BE
är isch ä ziitwiise gräist	ZH
es äug ghaa uf sini schpö̀ö̀teri fräu	ZH
aber äu die ganze falschirm	BS
gseen i de gränze naa gad en schtacheldraatzoon	BE
ùnd deet sìnd de die läbesmittelcharte usggää worde	LU
ùnd au in dènemark	LU
wärent dem d frou mit de tochder uf ainsidlen ìscht	LU
han iich au deete im liechtatleetikklub züri	ZH
und mer hend e kaini hundert franke gält ghaa	LU
ani binder so hät mini mueter ledig ghäisse isch nünzehundertnüün uf amerika dure ggange	ZH
über wi heisst ez da de pass do bi nach aarou	BE
äbe de simer de det	BE
und miin vatter isch also dän gschtoorben im mäi	ZH
üüberzüügt das miir schtèrchi händ ois chöne z vertäidige aber das isch ääinglich mee	ZH
u nächär	BE
u näär bin i am wäägrand	BE
und de zuug in örlike rächtsum keert gmacht hät und wider zrugg	ZH
die händ jò vor de angscht vor em russische khämpfer vom ainzelkhämpfer	BS
ùnd daas hèt sich aso khomplet gänderet	BS
hät teggstiilwaaregschäft gfüert	ZH
ùnd äbe die hend natüürli seer seer vǜu houz ghaa drum hends jò houzvergaaser ghaa	LU
ke muul ì bì glääge wìn es wìn e määusak im bet inne	LU
me chön muurte nid erreiche	BE
aber die sind bi üüs	LU
pazifistisch erzoge woorden im achtedriissgi han ich d rekruuteschuel gmacht vorane	ZH
bin mer hät deete scho langwäle ghaa chuurzwälen und mittelwäle und bin e groosse fèèn gsii vo tschèsmusik han aso imer raadio luggsebuurg gloset	ZH
joo jez het me doch wider	BE
ich mues	ZH
de hemmer òü de tokter amschtaad het òü gredt	LU
isch isch dèè vatter halt ersch wider im achzäni	ZH
wie musi sääge wome probiirt het z verschteke wo aber bi öis im reschtorò̃ò̃	BS
nid die woo bi de pure gschaffet hei	BE
me het würklìch nìd gwüsst was goot	BS
bi au no bi au	ZH
schimpfen in däm sin oder schloo das hets ggaar nìt gee	BS
aber zùm biischpüu es biischpüu des das muesi erzeuue	BE
u jeze hei si es gschìchtli verzeut ö̀bs waar ìsch weissi nììd	BE
wens chrieg git und es git chrieg mir hend doch do sèèr kriisejaar ghaa	LU
jòò nòch em ässe ùnd am òòbig	LU
weder as me hüt chan oder	ZH
mit em chriegsänd daa ìsch na glii emau fertig	BE
äs isch ganz schlim gsii mir hend aso eerlich	LU
und doo isch er zum isch er het uf miim maa de vatter	LU
und den häm miir	BS
aha vorhäär bini de na im wäutsche gsìì es halbjaar in iwerdò̃ò̃	BE
in höngg bi minere gotte	ZH
hät me sich umegschlage	ZH
òòrganisazioone nìt soo intensiif mitgmacht nìt	BS
dass im grund gnoo d ängländer und d franzoose	ZH
u die hei gseit u gält heigs ou z wenig	BE
ich bi döt nie ine schlegerei verwigglet gsi	BS
m fründ vo im	ZH
nach em eerschte wäutchrieg ja	BE
ùnd hätid üs ghulffe	LU
d züriziitig läse	ZH
und bin natüürli wiitgééend uf unverschtändniss gschtoosse hä	ZH
ìsch guet	BE
laager und uusflüüg	ZH
isch ais ai platten um di ander gloffe und da	LU
ìsch vilicht äifach wichtig gsìì das me het chöne hälffe	BS
das unbedingt mus verbesseret wäärde und vor alem das mer	ZH
mir si di eerschte gsi wo hei	BE
und hät sich als juud uusggää	ZH
di alte lüüt di eltere lüüt	ZH
jaa s geit na soo	BE
jèss wi nèu	BE
es hät es zipazool gèè	ZH
das mer die nìd alli oder d mariluiis	LU
mer hend alli mǜsse schtòò di ainte hend blìndi munizioon ghaa disi hend gschòsse	LU
aber miis land isch d schwiiz	ZH
pfaarer würd das isch natüli en aaliige gsii	BS
u de het mer hüener ghaa	BE
u het ou viu gchoschtet den wemer aagnoo mer het jez e panaane gchoufft	BE
vom eerschte wältchrieg und	ZH
asoo mir händ en schreebergarte ghaa	ZH
esoo das es hättet mir nid esoo mituberchoo	LU
mer si mer si einnglech ǜberau z ins ìsch gsìì	BE
ich wett ez sagen achtedrissg oder so he	BS
u nä han i äbe di patrulije begägnet vo üüs	BE
s me münd die mi münd die pärioode unterschäide	ZH
und das he het däm aaghaftet het er sich immer wele wichtig mache und het den m	BS
s isch hèrt ggange aber s isch ggange	LU
nume het s gheisse ja er sig juud	BE
nach semeschterbegin biischpilswiis im hèrpscht	BS
isch zwòòr ned immer ìsch ez würklich ned mìì	LU
heimer de vo de weltsche truppe womer de hei ghaa de hets de	BE
braut sich öppis zäme dobe hä	BE
und aus abgschproche ungernang	BE
würdi saage ùnd	BS
de het me zwee franke ghaa am taag het me	LU
ich ich gsee mich hüt ich gsee mich ich gsee mich hüt naa	ZH
in der inere kantonaale	BS
aini ìsch glaub vo ruò̃ò̃ gsii	LU
de nimt s älemgee	BE
joo do het me eigendlech do isch	BE
ineggange guuten muutes	ZH
di tüütsche hend jò immer ggsait	LU
händ si gjagt wie me wi en hund hase jage tuet	ZH
offiziir laager gfüert heid	BE
es hät e jugedinternazionaalen au ggää	ZH
das het mir e ungghüüren iidruk gmacht hütte no	BS
ich sälber bi döt e paar wenigi mol mit in der mit	BS
das ìsch ggsìì	LU
aber wen ììch nìd d muusig ghaa hät mit däm allem andere	BS
es es isch d armee isch schoo	ZH
d rekruuteschuel normaal	ZH
aber döört händ si s gfüül bechoo	BS
si hät ales zäme zum zuug uus gheit ire schmuk	ZH
und de simmer de wider i die gnosseschaft wider die ìsch de wider ufpouet woorde	LU
das ìsch für üüs chìnd e begrìff gsii z nacht het mer die ghöört	LU
ich bin im	ZH
i has ou nìd gfùnden i käm wöörterbuech inne biecht äbe mìr sägid biecht	LU
dr faschischtische entwigglig wo d schwiz zum tail mitgmacht hed gäll	BS
grooss groossi familie gsii	ZH
dienscht ghaa und döt isch schwirig gsii z überwache	BE
ùnd ìsch natüürch zruggchoo ùnd hèt uns verzèlt	BS
en hort gsii also	ZH
das ìsch ùnd vil lüüt hend äbe	LU
das isch eigenlech e beschäftigung	BE
hät me züritüütsch gredt	ZH
au das mache tüend aber di händ s also nöd fü nöötig gfunde	ZH
die händ puuret	ZH
und die chranket	ZH
aso mi wänd en en gwüsse individualismus	ZH
der felix	BS
vo afang aa	BS
die wo s gmacht händ und das hed scho alles durenanderpuurzled natürlig	BS
ùnd ììch ha nie begrìffe	LU
äu dass ärse het chöne moole und dass und äifacht wo an in gläubt häi und das ìsch am aafang seer seer schweer gsìì	BS
und apropoo kontakt da han ich ine	ZH
und das isch für öis waansinig gsii	ZH
in als witwer ghüraatet	ZH
egoismus daa gsi	ZH
anbauschlacht	LU
ich gläub nìd das dies verschtande häi im sinne vo verschtande	BS
die hei säuber ja ja	BE
aber är hèt ebe das verzelt	BS
gäl den ìsch me na jung gsìì den weiss nììd het me d sache het mes anders aagluegt und und derbie	BE
me hät sich so me hät sich soo im dienscht mitenand müese abgää	ZH
gschǜttlet ùnd soo öppis abglääse	LU
i d schwiiz choo miir hend zwöi i d klass überchoo	LU
er haig en aarächt uf soo ùnd so vil liire	BS
woo de generaal het vo däm bunkerbou vom nachtbou	BS
het si ebe gsäit si chöme cho musig loose sige phoole und mir heige schopè̃è̃ gschpilt und so witer	BS
es hät sich um so isch es und me hät ä kä heel devoo gmacht gäled si	ZH
uf gwüssi ich mäin mir sind nöd im zäntrum gschtande aber mer hät imer wider	ZH
vo kholeege wo in russland gsì sìnd	BS
schtarchi lüt ggää ùnd natüürlech au helde	LU
jò poliitischi	LU
da han ich ghöört schüüssen und tue	ZH
was d franzoose aanäämi	BE
das si di zwee sache gsìì jä	BS
es hät zwaar schpööter	ZH
vertraagsverhandlige mit ine si händ jaa	ZH
das dr amerikhaaner ebe mit sine unhaimliche mittel	BS
säggs joor jä jä	BS
ùnd schtellid öich voor wìs i dene ggangen ìsch	LU
ùnd d änderig eben äu das	BS
da hämmer scho viirjäärigi ghaa	ZH
im bet gläge	ZH
dä isch o scho	BE
mier mäitli und mir buebe wänd schaffe und nöd ruebe	ZH
und etiggete gschribe	BE
ìch gläub si häi genäu gwüsst dass si nüüt chönen eräiche	BS
was sii vorhäär gfrööget händ über de zwäit wältchrieg	ZH
mi maa het gsait das dachau mecht ich ez emal gsee wo si da	LU
aber me het nüüt ghaa u het nüüt chönne aafaa	BE
je das ìsch mer het aagnaa he da sig	BE
und und und und und und	ZH
het me äbe dii zwangsaarbeiter und	BE
do hets im reschtorò̃ò̃	BS
und de bin i immer derbii gsii	BE
und äine vo mini koleege hät daamaals gsäit ghaa wäisch ali	ZH
nai mini	LU
i bi eifacht echlii	BE
me isch eifacht i de kompanii deheime gsii das isch	BE
und ich söll deet i d aalaag und es isch	ZH
und en undefiniirbaari	ZH
u ìsch do glii drufabe gschtoorbe	BE
frontischte gsi	BS
dasmer het chenne ainisch wider echli choche	LU
gschwǜschterti die sìnd	LU
vatter hät d aarbäiterziitig ghaa vo wintertuur woo doozmaal seer	ZH
aber dir chöned cho öis zu öis cho schpäk hoolen und äijer hoole je mer mer hän	BS
d tùùrnhalle sind de plö̀zlìch belait woorde vo de soldaate	LU
döt isch dr	BS
hèmmer nìd kent	LU
isch witwer gsii und	ZH
die tütsche khriisä de faschismus wo um sich griffe hed	BS
es probleem nìt mìr händ aifecht mìesen iirugge glazchöpfig nìt	BS
er isch gad übrigens gad wisawii vo iiser gäärtnerei	BE
oder aus so sache wo si eienlech nid törfe hätti hä	BE
ände ände septämber zwaiedrissig	BS
ich ha weder wider das i de	ZH
vom wie hèisst daas	LU
das isch mer sümpatisch da do sag i nai	BS
ooder	BS
die geit eifacht	BE
sis also überhaupt nööd jaa	ZH
bi miner verhaftig	BS
nìd dienscht tòò er ìscht	LU
u di sii meischtens mittenang si me het nìd maau gwǜsst dasses am namen aa das si ittaljener si bäärndüütsch gredt	BE
mir sìì also nìd aläi gsìì sondern me het me het	BS
dass het eigenlech	BE
und de het me mit de schtächschufle abegschtoche	BE
in münche hät me ja scho angscht ghaa ez brächi de chrieg uus	ZH
ergää hend	LU
ìsch aber mìr hend imer biecht vo biecht gredt	LU
im februaar äineviirzg	ZH
öppis schpeziels	BE
wo wonner won èèr dän iigrukt isch	ZH
aber glost was wider drum ggangen ìsch da	BE
ich ha mich nüd abgwändet ich ha si nüme waargnoo	ZH
sind di erschte fünf	BS
ìsch nìd häärzig	BE
isch das gäld gsamlet woorde das me das huus hät chöne boue	ZH
i heb no tänkt isch das e maschinepischtole	BE
was die ales läischte tüend nö	ZH
probiirt voorzschteue wi s ase chönt voor sich goo	BE
und die het me derno	BS
han i gseit jaa	BE
jaa de franz bek isch daas gsii	ZH
e gwǜssni unggrächtikait	LU
das jawol	BS
und dän hät èèr phersöönlich läider han ich dè brief nööd	ZH
ùnd im giiche huus ìsch nò e süüdtütschi frau verhüròòtet gsii	LU
me het aifech s gfüül ghaa dä balz	LU
i die internazionale brigade gangen oder so das han ich ja au widerholt	BS
dasch aus greglet woorde	BE
es ärläbnis ghaa	ZH
chönti mi nìd erinnere	BE
mer hènd aine ghaa vo	LU
das het dän wider ufgchlöpft oder ìsch zwaar gäge bluettrùk aber	LU
und die hät iren kongräss	ZH
das hät s also au ggää	ZH
und a dem isch er gschtorbe und deet hät mr aanschiinend zu säbere ziit	ZH
het er wider öppis andere chaibs gfunde	LU
drei jaar jünger als iich di läbt in gänf ghüraate	ZH
u soo bini ufgwachse ir lenggass	BE
bäärggroot gloffe patruuliewetmarsch	BE
das hemmer nìd känt mer hend aso ken ofier ghaa	LU
ja dä cha sich daas scho leischte si vatter isch bundesraat	BE
iirgraabe jò ùnd d aijer di wenige wos ggää het	LU
vo de ding het mer nò gaar nüüt gwǜsst vo der	LU
ich han nur mini freihäit	ZH
uf em märit oder soo	BE
und doo han i ämeu oo i der ziitig gläse	BE
es sind den das ìsch schpööter gsìì wo dèn	BS
und das miir au	ZH
wìne vorsichtsmaassnaam	LU
und den ìsch min maa dasch bi bi öis im reschtorò̃ò̃ gsìì	BS
ùnd doorum mìt de tüüschte zämegschaffet hend	LU
ch ich verschtaa	ZH
ja die zwee daa schiked si wider an plaz	ZH
aber immerhìì ìch ha deet die biren obenabe gholt	LU
für das mir hei cholen ǜberchoo	BE
par meeter müessen abtschteue wiu s ene z schwäär isch gsii	BE
und ììch ha min maa mit em schue e pungg ggää	LU
ali mini koleege mini fründ won ich ghaa han damaals	ZH
